title,youtubeId,slug,playlist,playlistId
"Chris Ward - An introduction to developer experience, and the role of a documentarian",-xs-gYYSGiI,chris-ward-an-introduction-to-developer-experience-and-the-role-of-a-documentarian,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Ankita Tripathi - Overcoming the Plight of Lone Writers,K00s0v0eMAs,ankita-tripathi-overcoming-the-plight-of-lone-writers,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Marcelina Haftka - Legacy content from various perspectives,Xl374PMXiJI,marcelina-haftka-legacy-content-from-various-perspectives,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Andrea Szöllössi - 5 things I learned from my first open source contribution,T1-AnEfUR4M,andrea-sz-ll-ssi-5-things-i-learned-from-my-first-open-source-contribution,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Scott DeLoach - Microcontent: Designing & Developing Reusable Content,CoShm-AXYP4,scott-deloach-microcontent-designing-developing-reusable-content,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Lana Brindley - When Agile Fails: Working on Large Documentation Projects,gqImziESRho,lana-brindley-when-agile-fails-working-on-large-documentation-projects,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Michael Belton - Onboard yourself: How to get set-up for success in a new role,3TWEDhCY3Qs,michael-belton-onboard-yourself-how-to-get-set-up-for-success-in-a-new-role,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
"Yael Ben David - Little words, big ideas: How to write microcopy that works",RBStYOBgeB4,yael-ben-david-little-words-big-ideas-how-to-write-microcopy-that-works,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Akshay Iyer - Storytelling for Technical Products - What We Can Learn from Lego and Pixar,_SiOkgQd_Js,akshay-iyer-storytelling-for-technical-products-what-we-can-learn-from-lego-and-pixar,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo
Mikey Ariel - Introduction to Write the Docs Prague 2020,Vf5f2wBdFXo,mikey-ariel-introduction-to-write-the-docs-prague-2020,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Kruno Golubić  - From Graffiti Writer to Technical Writer,HnK_DmUMo-M,kruno-golubi-from-graffiti-writer-to-technical-writer,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
"Abigail Sutherland - Organizing a Confluence hoard, or, does this page spark joy?",DrGCWTxeA94,abigail-sutherland-organizing-a-confluence-hoard-or-does-this-page-spark-joy,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Natali Vlatko - Documenting the (Ancient) History of Your Project,YxNx9Fi40-Y,natali-vlatko-documenting-the-ancient-history-of-your-project,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Lightning Talk] Kenzie Woodbridge - Affective Data Visualization (CW),OVFkfsBLC7k,lightning-talk-kenzie-woodbridge-affective-data-visualization-cw,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Lightning Talk] Fabrizio Ferri Benedetti - Be a Salmon,xGnIeYUAjMw,lightning-talk-fabrizio-ferri-benedetti-be-a-salmon,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Private video],JOfFf4FnKoY,private-video,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Paul Brown - The Baseline -- Or Technical Writing for Non Technical Readers,GVFsjcS6f3I,paul-brown-the-baseline-or-technical-writing-for-non-technical-readers,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Karen Sawrey - Remote Job On boarding: Top 10 Things We Can Do Better,K_v80LVeayE,karen-sawrey-remote-job-on-boarding-top-10-things-we-can-do-better,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Myriam Jessier - Making documentation discoverable in search engines,729Fs7JJFAQ,myriam-jessier-making-documentation-discoverable-in-search-engines,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Andrew Haynes - A Journey to Pattern Languages,EHzOrtdF_V0,andrew-haynes-a-journey-to-pattern-languages,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Matt Reiner - Bake a Little Documentation Love into Your Product,_XcCbAvN7f8,matt-reiner-bake-a-little-documentation-love-into-your-product,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Karissa Van Baulen - The Importance of Using Analytics and Feedback for your Documentation,EkPU2afWPDA,karissa-van-baulen-the-importance-of-using-analytics-and-feedback-for-your-documentation,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Diana Lakatos - Helping Your Community Contribute to Developer Documentation,zm5Iw7jsyC4,diana-lakatos-helping-your-community-contribute-to-developer-documentation,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Chris Noonan - The Rocky Road to DocOps,2HjeYNs2z7o,chris-noonan-the-rocky-road-to-docops,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Tanks Transfeld - Emulating the Teacher's Approving Nod in Teaching Material,NCxSJXD2RHY,tanks-transfeld-emulating-the-teacher-s-approving-nod-in-teaching-material,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Lightning Talk] Bart Buerman - Running a conference livestream from my living room,Y16v5kwbcdQ,lightning-talk-bart-buerman-running-a-conference-livestream-from-my-living-room,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Lightning Talk] Emily Axel - Conveying Emotion Over Slack: A Tale of Two Emojis,Nvxvstdzkfk,lightning-talk-emily-axel-conveying-emotion-over-slack-a-tale-of-two-emojis,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Lightning Talk] Tina Lüdtke - A quick round trip inside the brain,TjyUHpc6ppE,lightning-talk-tina-l-dtke-a-quick-round-trip-inside-the-brain,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Lightning Talk] Shweta Naresh - Technical writers or UX advocates,u7kERthDlXQ,lightning-talk-shweta-naresh-technical-writers-or-ux-advocates,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
[Lightning Talk] Surya Panneer - Technical Editing Checklist,Ey2nSxPkTS0,lightning-talk-surya-panneer-technical-editing-checklist,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Jessica Valasek Estenssoro and Arthur D'Herbemont - How to be an Avante-Garde Guinea Pig,Udy1-gzdcig,jessica-valasek-estenssoro-and-arthur-d-herbemont-how-to-be-an-avante-garde-guinea-pig,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Joe Malin - Need Examples? Write Your Own!,Cuyei0ZA-vQ,joe-malin-need-examples-write-your-own,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Jen Weaver - Future-Proofing Your Support Visuals,fjXam26sUSE,jen-weaver-future-proofing-your-support-visuals,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Ingrid K Towey - When Wishing Still Helped... What Folklore Can Teach Us About Technical Writing,SWWnyYFb6w8,ingrid-k-towey-when-wishing-still-helped-what-folklore-can-teach-us-about-technical-writing,Write the Docs Prague 2020,PLZAeFn6dfHpmRWZJaUwQzsdagW2TtRI2x
Introduction to Write the Docs Portland 2020,rcTHjGuSteY,introduction-to-write-the-docs-portland-2020,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
Alexandra White - Moving beyond empathy: a11y in documentation,PS8ywGg0x-U,alexandra-white-moving-beyond-empathy-a11y-in-documentation,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
Lucy Carey - Globalise the docs,D5BchQwaM8Y,lucy-carey-globalise-the-docs,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
Anni Bond - Writing Backwards: Documenting the End-of-Life of a Product,vvpELALAUUc,anni-bond-writing-backwards-documenting-the-end-of-life-of-a-product,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
Matthew Baldwin - Read the Rules: What technical writers can learn from board game design,7a3xEl8C3Lc,matthew-baldwin-read-the-rules-what-technical-writers-can-learn-from-board-game-design,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
[Lightning Talk] Nick Van der Auwermeulen - Impactful writing during the pandemic,5dfIJ6pclbI,lightning-talk-nick-van-der-auwermeulen-impactful-writing-during-the-pandemic,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
[Lightning Talk] Ayman Nadeem - Hieroglyphic: visual annotations for code,9EkW6PUdZzA,lightning-talk-ayman-nadeem-hieroglyphic-visual-annotations-for-code,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
[Lightning Talk] Matt Reiner - Collaboration is scary and makes us better,JB1xsebccVQ,lightning-talk-matt-reiner-collaboration-is-scary-and-makes-us-better,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
Jessica Garson - Creating Quality Sample Code,yhrbkReYbf0,jessica-garson-creating-quality-sample-code,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
"Colin Dean - Building a content-focused, scientific document authoring workflow",m1Lhy3fheuY,colin-dean-building-a-content-focused-scientific-document-authoring-workflow,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
Brooke Wayne - Don't Fear Migration! How to Successfully Move Docs to a New Tool,5asLqBaVVmg,brooke-wayne-don-t-fear-migration-how-to-successfully-move-docs-to-a-new-tool,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
"Dan Gunter - Where Docs, Cloud-hosted Interactive Tutorials and CI Testing Intersect",NIxopuBhnV4,dan-gunter-where-docs-cloud-hosted-interactive-tutorials-and-ci-testing-intersect,Write the Docs Portland 2020,PLZAeFn6dfHpkBJAPYFrob6gqdiBuePwGJ
